     1 1.274423E-12 4.525547E-05 2.447105E-02 0.000000E+00
     2 7.922696E-13 4.414367E-05 1.844283E-02 0.000000E+00
     3 4.106122E-13 3.951927E-05 2.963257E-02 0.000000E+00
     4 8.195999E-13 3.915735E-05 3.271640E-02 0.000000E+00
     5 4.240248E-13 3.922317E-05 3.632309E-02 0.000000E+00
     6 5.982579E-13 3.800744E-05 2.834759E-02 0.000000E+00
     7 5.509513E-13 3.706585E-05 3.408694E-02 0.000000E+00
     8 9.858863E-13 3.642808E-05 3.616365E-02 0.000000E+00
     9 6.028239E-13 3.732230E-05 3.581819E-02 0.000000E+00
    10 6.075875E-13 3.725640E-05 3.182254E-02 0.000000E+00
    11 7.165572E-13 3.783617E-05 5.423242E-02 0.000000E+00
    12 4.867197E-13 3.626392E-05 2.421401E-02 0.000000E+00
    13 7.014981E-13 3.699127E-05 2.800101E-02 0.000000E+00
    14 4.246834E-13 3.667842E-05 3.228550E-02 0.000000E+00
    15 7.499681E-13 3.594829E-05 3.089188E-02 0.000000E+00
    16 8.303344E-13 3.546106E-05 2.322105E-02 0.000000E+00
    17 7.641491E-13 3.643484E-05 2.875093E-02 0.000000E+00
    18 2.817320E-13 3.544885E-05 3.476225E-02 0.000000E+00
    19 7.941575E-13 3.566817E-05 3.443188E-02 0.000000E+00
    20 5.273309E-13 3.575983E-05 2.801942E-02 0.000000E+00
    21 4.778292E-13 3.539855E-05 2.693670E-02 0.000000E+00
    22 6.382764E-13 3.541545E-05 2.925176E-02 0.000000E+00
    23 6.809730E-13 3.455688E-05 3.503402E-02 0.000000E+00
    24 2.085440E-13 3.480382E-05 2.095792E-02 0.000000E+00
    25 8.168998E-13 3.500156E-05 2.765814E-02 0.000000E+00
    26 8.428031E-13 3.492565E-05 2.663761E-02 0.000000E+00
    27 5.411168E-13 3.402671E-05 3.665592E-02 0.000000E+00
    28 4.339691E-13 3.382307E-05 3.047234E-02 0.000000E+00
    29 6.475181E-13 3.393330E-05 2.853581E-02 0.000000E+00
    30 2.306058E-13 3.429059E-05 2.871045E-02 0.000000E+00
    31 7.071837E-13 3.359825E-05 2.829998E-02 0.000000E+00
    32 3.620104E-13 3.326704E-05 3.582816E-02 0.000000E+00
    33 4.301275E-13 3.359924E-05 2.590084E-02 0.000000E+00
    34 6.980516E-13 3.288444E-05 2.187295E-02 0.000000E+00
    35 3.093256E-13 3.262795E-05 2.935763E-02 0.000000E+00
    36 1.606886E-13 3.260971E-05 2.589984E-02 0.000000E+00
    37 5.466926E-13 3.269546E-05 3.009732E-02 0.000000E+00
    38 4.656239E-13 3.283577E-05 3.573896E-02 0.000000E+00
    39 3.193138E-13 3.218160E-05 3.347850E-02 0.000000E+00
    40 5.510830E-13 3.266647E-05 2.174019E-02 0.000000E+00
    41 3.239237E-13 3.187163E-05 3.249163E-02 0.000000E+00
    42 9.590609E-13 3.208069E-05 3.865108E-02 0.000000E+00
    43 6.372227E-13 3.174995E-05 3.234214E-02 0.000000E+00
    44 4.554381E-13 3.119068E-05 2.491587E-02 0.000000E+00
    45 2.854419E-13 3.230569E-05 3.588816E-02 0.000000E+00
    46 5.085400E-13 3.190424E-05 3.609418E-02 0.000000E+00
    47 5.265846E-13 3.087850E-05 3.206726E-02 0.000000E+00
    48 3.933579E-13 3.117844E-05 4.189555E-02 0.000000E+00
    49 4.757657E-13 3.102956E-05 3.938845E-02 0.000000E+00
    50 5.074205E-13 3.370830E-05 3.134121E-02 0.000000E+00
    51 2.953642E-13 3.138805E-05 3.220762E-02 0.000000E+00
    52 3.189845E-13 3.175881E-05 3.973639E-02 0.000000E+00
    53 4.215443E-13 3.082199E-05 3.052590E-02 0.000000E+00
    54 4.153099E-13 3.046226E-05 3.036043E-02 0.000000E+00
    55 3.426268E-13 3.122518E-05 3.089087E-02 0.000000E+00
    56 3.046279E-13 3.000659E-05 3.500100E-02 0.000000E+00
    57 2.219567E-13 3.008425E-05 3.129999E-02 0.000000E+00
    58 2.815783E-13 2.996517E-05 2.564629E-02 0.000000E+00
    59 3.238359E-13 2.977692E-05 3.893769E-02 0.000000E+00
    60 2.711950E-13 2.952391E-05 2.600522E-02 0.000000E+00
    61 1.314047E-13 3.013158E-05 4.211322E-02 0.000000E+00
    62 5.291969E-13 3.015142E-05 3.535135E-02 0.000000E+00
    63 1.775697E-13 2.951340E-05 3.610599E-02 0.000000E+00
    64 4.097780E-13 2.906462E-05 3.445365E-02 0.000000E+00
    65 2.293106E-13 2.972834E-05 3.834340E-02 0.000000E+00
    66 4.437377E-13 2.943357E-05 2.556484E-02 0.000000E+00
    67 3.481368E-13 2.929754E-05 4.123775E-02 0.000000E+00
    68 2.942666E-13 2.880607E-05 2.376335E-02 0.000000E+00
    69 2.494845E-13 2.978751E-05 2.850403E-02 0.000000E+00
    70 3.149453E-13 2.947468E-05 3.080005E-02 0.000000E+00
    71 2.794929E-13 2.851854E-05 3.591919E-02 0.000000E+00
    72 5.846696E-13 2.826218E-05 3.654586E-02 0.000000E+00
    73 1.899068E-13 2.884651E-05 3.478471E-02 0.000000E+00
    74 8.758848E-14 2.794997E-05 4.408501E-02 0.000000E+00
    75 2.632703E-13 2.801697E-05 3.076003E-02 0.000000E+00
    76 2.612288E-13 2.806425E-05 3.344012E-02 0.000000E+00
    77 2.780660E-13 2.781651E-05 2.431436E-02 0.000000E+00
    78 2.921811E-13 2.822427E-05 3.794299E-02 0.000000E+00
    79 4.297104E-13 2.784061E-05 2.696033E-02 0.000000E+00
    80 3.297410E-13 2.787986E-05 4.325398E-02 0.000000E+00
    81 1.320632E-13 2.694253E-05 2.302832E-02 0.000000E+00
    82 2.426135E-13 2.845064E-05 3.243699E-02 0.000000E+00
    83 4.019850E-13 2.836557E-05 3.250518E-02 0.000000E+00
    84 2.082147E-13 2.778833E-05 2.665367E-02 0.000000E+00
    85 1.154017E-13 2.804256E-05 4.000743E-02 0.000000E+00
    86 3.286214E-13 2.737393E-05 2.936573E-02 0.000000E+00
    87 3.214651E-13 2.856400E-05 2.882199E-02 0.000000E+00
    88 5.236869E-13 2.871253E-05 2.909722E-02 0.000000E+00
    89 2.103880E-13 2.736524E-05 3.178846E-02 0.000000E+00
    90 2.605263E-13 2.653458E-05 3.937779E-02 0.000000E+00
    91 1.200116E-13 2.840550E-05 3.299714E-02 0.000000E+00
    92 2.527773E-13 2.767582E-05 3.013654E-02 0.000000E+00
    93 1.106820E-13 2.744189E-05 5.078740E-02 0.000000E+00
    94 2.597580E-13 2.602801E-05 4.055304E-02 0.000000E+00
    95 4.581821E-13 2.655950E-05 2.267003E-02 0.000000E+00
    96 1.283753E-13 2.626324E-05 3.423525E-02 0.000000E+00
    97 1.372439E-13 2.686251E-05 2.472763E-02 0.000000E+00
    98 2.565750E-13 2.670736E-05 2.944711E-02 0.000000E+00
    99 1.861310E-13 2.590711E-05 3.251816E-02 0.000000E+00
   100 8.526157E-14 2.558365E-05 2.463974E-02 0.000000E+00
   101 3.771354E-13 2.655689E-05 3.325928E-02 0.000000E+00
   102 1.685694E-13 2.619939E-05 2.803644E-02 0.000000E+00
   103 2.657070E-13 2.583865E-05 2.782648E-02 0.000000E+00
   104 2.292886E-13 2.682676E-05 3.314299E-02 0.000000E+00
   105 2.759366E-13 2.640691E-05 2.850308E-02 0.000000E+00
   106 2.003998E-13 2.640215E-05 2.807552E-02 0.000000E+00
   107 2.890420E-13 2.643574E-05 5.389168E-02 0.000000E+00
   108 1.580105E-13 2.641142E-05 2.824149E-02 0.000000E+00
   109 2.839272E-13 2.628053E-05 3.071711E-02 0.000000E+00
   110 1.755721E-13 2.586543E-05 4.829895E-02 0.000000E+00
   111 1.464198E-13 2.591549E-05 2.736559E-02 0.000000E+00
   112 1.713573E-13 2.601321E-05 2.866108E-02 0.000000E+00
   113 2.790319E-13 2.495438E-05 3.308688E-02 0.000000E+00
   114 1.924093E-13 2.585083E-05 3.476824E-02 0.000000E+00
   115 1.498004E-13 2.514497E-05 3.900204E-02 0.000000E+00
   116 2.232079E-13 2.523919E-05 3.626901E-02 0.000000E+00
   117 2.485186E-13 2.458946E-05 3.140123E-02 0.000000E+00
   118 1.712476E-13 2.554864E-05 3.088271E-02 0.000000E+00
   119 3.554029E-14 2.456961E-05 3.770683E-02 0.000000E+00
   120 2.285642E-13 2.454100E-05 4.192148E-02 0.000000E+00
   121 5.752083E-13 2.453849E-05 4.149537E-02 0.000000E+00
   122 5.185282E-13 2.514849E-05 3.101172E-02 0.000000E+00
   123 1.917946E-13 2.448296E-05 3.330916E-02 0.000000E+00
   124 1.614570E-13 2.432265E-05 3.032871E-02 0.000000E+00
   125 1.320413E-13 2.526733E-05 3.569588E-02 0.000000E+00
   126 2.001364E-13 2.764255E-05 3.117211E-02 0.000000E+00
   127 2.114856E-13 2.453313E-05 3.231567E-02 0.000000E+00
   128 2.684291E-13 2.418863E-05 2.422055E-02 0.000000E+00
   129 2.045268E-13 2.565233E-05 2.905297E-02 0.000000E+00
   130 2.818417E-13 2.444936E-05 2.707365E-02 0.000000E+00
   131 1.481760E-13 2.505182E-05 3.085020E-02 0.000000E+00
   132 2.461917E-13 2.452060E-05 3.558443E-02 0.000000E+00
   133 1.774600E-13 2.483522E-05 3.123419E-02 0.000000E+00
   134 1.263777E-13 2.455949E-05 3.933966E-02 0.000000E+00
   135 2.837296E-13 2.450160E-05 2.113827E-02 0.000000E+00
   136 2.220006E-13 2.450282E-05 3.824224E-02 0.000000E+00
   137 2.461039E-13 2.375881E-05 4.394013E-02 0.000000E+00
   138 1.779649E-13 2.376477E-05 2.952718E-02 0.000000E+00
   139 2.038463E-13 2.364282E-05 4.006324E-02 0.000000E+00
   140 2.048341E-13 2.350581E-05 4.223995E-02 0.000000E+00
   141 1.681962E-13 2.400477E-05 3.257509E-02 0.000000E+00
   142 2.139661E-13 2.320291E-05 2.612702E-02 0.000000E+00
   143 1.383196E-13 2.388234E-05 2.727239E-02 0.000000E+00
   144 1.553543E-13 2.639213E-05 3.725300E-02 0.000000E+00
   145 1.713134E-13 2.326906E-05 3.147463E-02 0.000000E+00
   146 2.871761E-13 2.378502E-05 3.377205E-02 0.000000E+00
   147 2.530846E-13 2.380333E-05 2.590262E-02 0.000000E+00
   148 2.136369E-13 2.393420E-05 2.857419E-02 0.000000E+00
   149 1.951752E-13 2.353455E-05 2.902189E-02 0.000000E+00
   150 7.369286E-14 2.392987E-05 4.372528E-02 0.000000E+00
   151 2.106733E-13 2.417150E-05 4.442769E-02 0.000000E+00
   152 1.128552E-13 2.324998E-05 4.955285E-02 0.000000E+00
   153 1.718622E-13 2.365336E-05 2.562905E-02 0.000000E+00
   154 6.126803E-14 2.373407E-05 3.279161E-02 0.000000E+00
   155 1.617643E-13 2.343730E-05 3.025958E-02 0.000000E+00
   156 2.336132E-13 2.281562E-05 3.326578E-02 0.000000E+00
   157 2.167980E-13 2.278602E-05 2.363596E-02 0.000000E+00
   158 1.961411E-13 2.585577E-05 3.531142E-02 0.000000E+00
   159 1.970631E-13 2.286573E-05 2.017994E-02 0.000000E+00
   160 2.922470E-13 2.329907E-05 2.530568E-02 0.000000E+00
   161 1.831675E-13 2.287971E-05 2.389053E-02 0.000000E+00
   162 1.060721E-13 2.273674E-05 3.309891E-02 0.000000E+00
   163 2.594068E-13 2.302524E-05 3.178875E-02 0.000000E+00
   164 1.590203E-13 2.337891E-05 2.566806E-02 0.000000E+00
   165 1.854066E-13 2.282212E-05 2.904471E-02 0.000000E+00
   166 1.778332E-13 2.219800E-05 4.672824E-02 0.000000E+00
   167 2.613386E-13 2.217878E-05 4.760239E-02 0.000000E+00
   168 1.548055E-13 2.169311E-05 2.954432E-02 0.000000E+00
   169 2.050756E-13 2.190636E-05 2.588370E-02 0.000000E+00
   170 1.097600E-13 2.278817E-05 3.297811E-02 0.000000E+00
   171 1.321510E-13 2.249271E-05 3.888246E-02 0.000000E+00
   172 3.268872E-13 2.301462E-05 3.337546E-02 0.000000E+00
   173 1.280241E-13 2.245136E-05 3.082021E-02 0.000000E+00
   174 1.691841E-13 2.268885E-05 3.239871E-02 0.000000E+00
   175 1.105064E-13 2.257319E-05 3.664513E-02 0.000000E+00
   176 3.773549E-13 2.247916E-05 2.738144E-02 0.000000E+00
   177 1.438954E-13 2.340573E-05 3.101929E-02 0.000000E+00
   178 1.724110E-13 2.446504E-05 3.225570E-02 0.000000E+00
   179 1.206921E-13 2.300879E-05 3.357825E-02 0.000000E+00
   180 3.007204E-13 2.213468E-05 2.571456E-02 0.000000E+00
   181 1.841334E-13 2.282308E-05 3.440214E-02 0.000000E+00
   182 2.930812E-13 2.163645E-05 2.165192E-02 0.000000E+00
   183 7.151962E-14 2.175040E-05 4.217746E-02 0.000000E+00
   184 1.001450E-13 2.117452E-05 3.664613E-02 0.000000E+00
   185 1.654303E-13 2.212432E-05 2.933489E-02 0.000000E+00
   186 1.147212E-13 2.148125E-05 3.605721E-02 0.000000E+00
   187 1.209775E-13 2.220539E-05 2.557538E-02 0.000000E+00
   188 1.283533E-13 2.122793E-05 2.906357E-02 0.000000E+00
   189 1.924532E-13 2.256231E-05 2.166206E-02 0.000000E+00
   190 1.672523E-13 2.259934E-05 3.641545E-02 0.000000E+00
   191 1.011109E-13 2.102726E-05 3.285607E-02 0.000000E+00
   192 1.064013E-13 2.211250E-05 3.608105E-02 0.000000E+00
   193 1.447076E-13 2.139543E-05 2.951858E-02 0.000000E+00
   194 1.506346E-13 2.140982E-05 2.964451E-02 0.000000E+00
   195 2.148881E-13 2.387379E-05 2.704640E-02 0.000000E+00
   196 2.185980E-13 2.142528E-05 4.990689E-02 0.000000E+00
   197 1.626643E-13 2.103786E-05 2.481204E-02 0.000000E+00
   198 1.049964E-13 2.061766E-05 3.282271E-02 0.000000E+00
   199 1.552006E-13 2.073857E-05 3.538100E-02 0.000000E+00
   200 3.512320E-14 2.078000E-05 2.419800E-02 0.000000E+00
   201 6.552672E-14 2.177522E-05 2.185933E-02 0.000000E+00
