     1     -1    215 2.800000E-06 2.477996E-05 1.080505E-05 2.847174E-14 0.000000E+00
     2     -1    200 2.800000E-06 0.000000E+00 5.628000E-06 5.494586E-14 0.000000E+00
     3     -1    188 2.800000E-06 5.800338E-05 2.716883E-05 6.021434E-14 0.000000E+00
     4     -1     16 2.800000E-06 6.088760E-05 2.858941E-05 1.076965E-13 0.000000E+00
     5     -1    279 2.800000E-06 1.130334E-06 4.497666E-06 6.346323E-14 0.000000E+00
     6     -1    583 2.800000E-06 4.925937E-06 1.026208E-06 1.552006E-14 0.000000E+00
     7     -1    143 2.800000E-06 4.750866E-05 2.199979E-05 2.052512E-14 0.000000E+00
     8     -1    124 2.800000E-06 5.475456E-05 2.556866E-05 1.791283E-14 0.000000E+00
     9     -1    178 2.800000E-06 8.602549E-05 4.097076E-05 3.233530E-14 0.000000E+00
    10     -1     58 2.800000E-06 1.450837E-05 5.745914E-06 2.557408E-13 0.000000E+00
    11     -1    443 2.800000E-06 3.568044E-06 2.059956E-06 2.983277E-14 0.000000E+00
    12     -1   1050 2.800000E-06 5.440918E-07 5.083908E-06 1.009792E-15 0.000000E+00
    13     -1    674 2.800000E-06 0.000000E+00 5.628000E-06 5.817280E-15 0.000000E+00
    14     -1    880 2.800000E-06 0.000000E+00 5.628000E-06 4.061120E-15 0.000000E+00
    15     -1    276 2.800000E-06 3.026927E-05 1.350874E-05 8.451520E-15 0.000000E+00
    16     -1   1184 2.800000E-06 1.038905E-05 3.716995E-06 6.585600E-17 0.000000E+00
    17     -1    459 2.800000E-06 1.257303E-05 4.792686E-06 3.062304E-14 0.000000E+00
    18     -1    348 2.800000E-06 1.536296E-05 6.166832E-06 2.452038E-14 0.000000E+00
    19     -1    451 2.800000E-06 3.344623E-05 1.507352E-05 3.659398E-14 0.000000E+00
    20     -1    100 2.800000E-06 0.000000E+00 5.628000E-06 1.119332E-13 0.000000E+00
    21     -1    268 2.800000E-06 4.371759E-05 2.013255E-05 8.122240E-16 0.000000E+00
    22     -1    350 2.800000E-06 3.997356E-05 1.828847E-05 9.878400E-16 0.000000E+00
    23     -1    267 2.800000E-06 3.700871E-05 1.682817E-05 3.571590E-14 0.000000E+00
    24     -1    448 2.800000E-06 0.000000E+00 5.628000E-06 3.569395E-14 0.000000E+00
    25     -1   1255 2.800000E-06 0.000000E+00 5.628000E-06 3.095232E-15 0.000000E+00
    26     -1    362 2.800000E-06 3.679993E-05 1.672534E-05 1.663962E-14 0.000000E+00
    27     -1    393 2.800000E-06 2.318065E-05 1.001734E-05 6.453888E-15 0.000000E+00
    28     -1    332 2.800000E-06 4.086574E-05 1.872790E-05 1.074111E-13 0.000000E+00
    29     -1   1686 2.800000E-06 3.397632E-06 2.230368E-06 1.053696E-15 0.000000E+00
    30     -1    354 2.800000E-06 1.130902E-05 4.170114E-06 6.460474E-14 0.000000E+00
    31     -1   1655 2.800000E-06 0.000000E+00 5.628000E-06 5.707520E-16 0.000000E+00
    32     -1    260 2.800000E-06 1.406837E-06 4.221163E-06 4.789926E-14 0.000000E+00
    33     -1    247 2.800000E-06 5.664353E-05 2.649905E-05 2.131539E-14 0.000000E+00
    34     -1    530 2.800000E-06 1.151422E-06 4.476578E-06 1.472979E-14 0.000000E+00
    35     -1   1607 2.800000E-06 7.021251E-06 2.058228E-06 6.585600E-16 0.000000E+00
    36     -1     36 2.800000E-06 0.000000E+00 5.628000E-06 2.222860E-13 0.000000E+00
    37     -1    202 2.800000E-06 0.000000E+00 5.628000E-06 5.918259E-14 0.000000E+00
    38     -1    315 2.800000E-06 0.000000E+00 5.628000E-06 4.656019E-14 0.000000E+00
    39     -1   1486 2.800000E-06 0.000000E+00 5.628000E-06 6.146560E-16 0.000000E+00
    40     -1    495 2.800000E-06 6.149021E-06 1.628622E-06 3.262067E-14 0.000000E+00
    41     -1    273 2.800000E-06 2.319001E-05 1.002194E-05 5.597760E-14 0.000000E+00
    42     -1   1380 2.800000E-06 0.000000E+00 5.628000E-06 6.805120E-16 0.000000E+00
    43     -1    797 2.800000E-06 8.873961E-06 2.970757E-06 7.200256E-15 0.000000E+00
    44     -1    229 2.800000E-06 0.000000E+00 5.628000E-06 3.490368E-14 0.000000E+00
    45     -1    552 2.800000E-06 2.768913E-05 1.223793E-05 1.141504E-15 0.000000E+00
    46     -1    496 2.800000E-06 1.973264E-05 8.319060E-06 6.203635E-14 0.000000E+00
    47     -1   1529 2.800000E-06 1.112507E-05 4.079512E-06 7.683200E-16 0.000000E+00
    48     -1   1534 2.800000E-06 0.000000E+00 5.628000E-06 4.390400E-16 0.000000E+00
    49     -1   1536 2.800000E-06 2.889649E-06 2.738351E-06 7.902720E-16 0.000000E+00
    50     -1    458 2.800000E-06 0.000000E+00 5.628000E-06 4.056730E-14 0.000000E+00
    51     -1    598 2.800000E-06 9.846147E-06 3.449595E-06 1.778112E-14 0.000000E+00
    52     -1   1969 2.800000E-06 0.000000E+00 5.628000E-06 2.853760E-16 0.000000E+00
    53     -1     14 2.800000E-06 3.233236E-05 1.452489E-05 1.700402E-13 0.000000E+00
    54     -1    412 2.800000E-06 3.564462E-05 1.615630E-05 2.171053E-14 0.000000E+00
    55     -1   1929 2.800000E-06 1.957366E-06 3.670634E-06 4.829440E-16 0.000000E+00
